obs,How many times in the last week did you do the following? - Make and eat lunch at home,How many times in the last week did you do the following? - Bring own lunch to work,"How many times in the last week did you do the following? - Buy lunch at workplace (e.g., cafeteria)",How many times in the last week did you do the following? - Buy lunch at a restaurant / food court / food truck,How many times in the last week did you do the following? - Skipped lunch / ate a small snack item,How many times in the last week did you do the following? - Other (please specify):,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Second most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Third most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Fourth most frequent,Please specify the top five restaurants you have visited in the last six months in order of visit frequency.      - Fifth most frequent,Have you ever visited Sticks Kebob Shop?,How did you first find out about Sticks? - Heard from a friend or colleague,"How did you first find out about Sticks? - Saw in media ( print or online-Facebook, blog, review)","How did you first find out about Sticks? - Direct marketing ( e.g., Valpak, Groupon)",How did you first find out about Sticks? - Noticed while driving or walking by restaurant,"How did you first find out about Sticks? - Noticed from catering at workplace ( e.g., menu stack)",How did you first find out about Sticks? - Noticed at outdoor event / food festival,How did you first find out about Sticks? - Other (please specify),Have you eaten at Sticks in the past three months?,"In the last month, how often have you visited Sticks for the following occasions? - Weekday lunch","In the last month, how often have you visited Sticks for the following occasions? - Weekday dinner","In the last month, how often have you visited Sticks for the following occasions? - Weekend lunch","In the last month, how often have you visited Sticks for the following occasions? - Weekend dinner","In the last month, how often have you visited Sticks for the following occasions? - Sticks event ( catering at work, food festival)","In the last month, how often have you visited Sticks for the following occasions? - After school snack or after sports practice / event","In the last month, how often have you visited Sticks for the following occasions? - Other (please specify)",Please indicate how important the following factors are when you visit a restaurant  - Convenient place to eat,Please indicate how important the following factors are when you visit a restaurant  - Variety of menu options,Please indicate how important the following factors are when you visit a restaurant  - Good value for money,Please indicate how important the following factors are when you visit a restaurant  - Healthy menu options,Please indicate how important the following factors are when you visit a restaurant  - Food taste and satisfaction,Please indicate how important the following factors are when you visit a restaurant  - Friendly staff,Please indicate how important the following factors are when you visit a restaurant  - Pleasant ambiance,Please indicate how important the following factors are when you visit a restaurant  - Consistency / reliability,Please indicate how important the following factors are when you visit a restaurant  - Part of community,Please indicate how important the following factors are when you visit a restaurant  - Other (please specify),Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Convenient place to eat,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Variety of menu options,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Good value for money,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Healthy menu options,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Food taste and satisfaction,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Friendly staff,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Pleasant ambiance,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Consistency / reliability,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Part of community,Please indicate how you rate Sticks in comparison to similar restaurants that you visit regularly  - Other (please specify),What is your gender?,What is your age?,What is your approximate average annual household income?,How would you best describe your household type?,"How many children, by age, currently live in your household? - less than 12 years old","How many children, by age, currently live in your household? - 12-17 years old","How many children, by age, currently live in your household? - 18 and older",Please indicate your best answers to the following: - I tend to plan things very carefully,Please indicate your best answers to the following: - I sometimes have trouble controlling my spending,Please indicate your best answers to the following: - I think it is important to purchase products that are made locally,Please indicate your best answers to the following: - I carefully consider the health benefits of what I eat,Please indicate your best answers to the following: - Comments:,What is your profession? - Accountant,What is your profession? - Lawyer,What is your profession? - General purpose contractor,What is your profession? - Design,What is your profession? - Educator,What is your profession? - Homemaker,What is your profession? - Business professional,What is your profession? - Other (please specify),"If you have children living at home, in what activities do they participate?  Please check all that apply. - Soccer","If you have children living at home, in what activities do they participate?  Please check all that apply. - Football","If you have children living at home, in what activities do they participate?  Please check all that apply. - Tennis","If you have children living at home, in what activities do they participate?  Please check all that apply. - Lacrosse","If you have children living at home, in what activities do they participate?  Please check all that apply. - Swimming","If you have children living at home, in what activities do they participate?  Please check all that apply. - Music","If you have children living at home, in what activities do they participate?  Please check all that apply. - Hiking","If you have children living at home, in what activities do they participate?  Please check all that apply. - Visiting local attractions","If you have children living at home, in what activities do they participate?  Please check all that apply. - Visiting children's museums","If you have children living at home, in what activities do they participate?  Please check all that apply. - Attending local sporting events","If you have children living at home, in what activities do they participate?  Please check all that apply. - Other (please specify)",In what activities or hobbies do you participate yourself? - Volunteer work,In what activities or hobbies do you participate yourself? - Tennis,In what activities or hobbies do you participate yourself? - Swimming,In what activities or hobbies do you participate yourself? - Skiing / snow boarding,In what activities or hobbies do you participate yourself? - Running,In what activities or hobbies do you participate yourself? - Hiking,In what activities or hobbies do you participate yourself? - Golf,In what activities or hobbies do you participate yourself? - Gardening,In what activities or hobbies do you participate yourself? - Fishing,In what activities or hobbies do you participate yourself? - Camping,In what activities or hobbies do you participate yourself? - Bicycling,In what activities or hobbies do you participate yourself? - Yoga,In what activities or hobbies do you participate yourself? - Book clubs,In what activities or hobbies do you participate yourself? - Eating out,In what activities or hobbies do you participate yourself? - Attending local sports events,In what activities or hobbies do you participate yourself? - Visiting museums,In what activities or hobbies do you participate yourself? - Kid's activities,In what activities or hobbies do you participate yourself? - Other (please specify),"In the last month, how many times have you used coupons when you visited a restaurant?",How do you find restaurant coupons?  Please check all that apply. - Valpak or other direct mail items,"How do you find restaurant coupons?  Please check all that apply. - Coupon from coupon site or blog ( e.g., print at home)",How do you find restaurant coupons?  Please check all that apply. - Groupon or other social / daily deal offers,How do you find restaurant coupons?  Please check all that apply. - Store receipt offer ( from previous visit),"How do you find restaurant coupons?  Please check all that apply. - Loyalty card reward ( e.g., 10th visit free meal)","How do you find restaurant coupons?  Please check all that apply. - Offers mentioned in media: radio, tv, newspaper, etc.",How do you find restaurant coupons?  Please check all that apply. - Other (please specify)
393.00,7,5,1,1,2,,Panera,Tropical Smoothie,Sticks Kebobs,South of the Border,The Cove,1,,,,4,,,,1,6,2,1,1,6,6,,2,2,1,1,2,2,2,2,2,,2,2,3,1,1,1,1,2,3,,1,2,1,2,1,1,,1,4,2,1,,,,,,,,7,,,,,,5,6,7,8,9,10,Field Hockey,,,,,5,6,,8,,10,11,12,,14,15,,17,,2,1,,,,,,
394.00,3,3,4,1,1,,Jason's Deli,Taco Bell,Panara Bread,Ukrops Deli,Pad Thaia,1,,,,4,,,,1,1,1,6,6,6,6,,3,2,2,2,1,2,3,1,2,,3,2,4,2,2,3,3,3,2,,1,3,3,2,0,0,0,2,4,1,2,,,,,,,,7,,,,,,,,,,,,,1,,3,,,,,8,9,,,,,14,,,,,2,1,,3,,5,6,
399.00,2,2,,5,2,,Shebeen,El Tepeyac,Eppie's,,,1,,,,4,,,,1,6,1,6,6,6,6,,3,3,1,3,1,2,1,1,1,,3,4,2,1,2,2,4,3,2,,1,2,3,2,0,0,0,2,3,2,3,,,2,,,,,,,,,,,,,,,,,,1,,,4,,,,8,,,,,,14,,,,,3,1,2,3,4,5,6,
404.00,5,1,1,2,,,Chick-fil-a,Chipolte,Sticks,,,1,1,,,,,,,1,2,1,6,6,6,6,,2,2,1,1,1,2,2,1,2,,1,1,3,2,1,3,3,2,1,,1,2,3,2,2,0,0,2,2,2,1,,,,,,,,7,Healthcare,,,,,5,,7,8,9,10,,1,,,,5,6,,,,,,12,13,14,15,16,17,,4,1,2,3,4,5,,
406.00,4,1,1,5,,,Bodos,Jason's Deli,Bellair Market,Panera,Burton's,1,,,,4,,,,1,6,6,1,1,6,6,,1,2,1,1,1,1,1,1,2,,4,2,3,1,1,2,2,1,3,,1,1,2,3,,,,2,3,1,2,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,16,,,2,1,2,3,4,5,,
410.00,5,1,1,2,1,,burger king,zaxby's,new york deli,plaza azteca,cookout,1,,2,,,,,,1,1,6,6,1,6,6,,2,1,1,1,1,1,1,1,2,,3,2,2,1,3,2,3,3,3,,1,3,2,2,0,0,0,2,2,2,2,,,,,,5,,,disabled,,,,,,,,,,,,1,,,,,,,,,,,,,14,,16,,,2,1,2,,4,5,,
414.00,5,1,1,4,1,,Tavola,Ten,C&O,Mas,Blue Light Grill,1,,,,4,,,,1,6,3,6,6,6,6,,2,1,1,2,1,1,2,1,3,,2,4,1,1,4,1,3,1,3,,2,3,3,2,0,0,0,2,2,1,2,,,,,,,,7,Retired government,,,,,,,,,,,n/a,,,,,,,,,,,,,,14,15,,,"Pour at winery, classical music, read",1,,,,,,,
415.00,5,,2,3,,,Northside Grille,The Continental,O'Banks,Ruby Tuesdays,Varies,1,1,,,,,,,1,6,6,6,6,6,6,,2,3,3,2,1,2,1,1,1,,2,3,3,1,3,3,4,1,2,,1,3,2,1,0,0,0,3,4,1,2,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,1,,,,,,,
419.00,2,3,3,2,2,,Subway,McDonald's,variety of independent sit down restaurants,,,1,,2,,,,,,1,6,1,1,6,6,6,,1,1,1,2,1,1,1,1,1,,2,3,3,2,3,2,2,2,1,,1,2,2,2,1,0,0,2,2,2,3,,,,,,5,,,Please reconsider these types of questions to include non-professional occupations. It's really giving me the impression that's the only demographic you're trying to attract.,1,,,,,,7,8,9,10,"cultural events, art classes",1,,,,5,6,,,,10,11,,,14,15,16,17,,2,,2,3,,,,
423.00,6,6,1,1,1,,Tokoyo Rose,Sticks,Papa John's,Little John's,Chipotle,1,1,,,,,,,1,1,6,1,6,6,6,,1,1,1,2,1,2,2,1,2,,1,3,1,1,1,1,1,1,1,,2,3,1,1,0,0,0,2,3,3,3,,,,,,,,7,,,,,,,,,,,,no children,,,,,,,,8,,,,,,14,15,,,,5,1,,,4,5,6,
436.00,1,3,1,4,1,,Jasons Deli,Panera Bread,Chipotle,Sticks Kebob,Quiznos,1,1,,,,,,,1,2,6,6,6,6,6,,1,1,1,1,1,1,2,1,3,,1,2,1,1,1,3,3,2,6,,2,2,1,1,,,,3,2,2,3,,,,,,,,7,Property Management,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,2,,2,3,4,,6,
452.00,5,2,1,3,1,,Subway,Various pizza places,Panders,Wendy's,,1,,2,,,,,Radio 106.1,2,,,,,,,,2,2,2,2,1,2,2,2,3,,5,2,3,1,1,3,3,2,1,,1,3,3,2,,2,,2,4,2,2,,,,,,5,,,,,,,,5,6,7,8,,10,,,,,,5,,,8,,10,,,13,,15,16,,,2,1,2,,,,,
453.00,4,1,1,4,2,,Sticks,Mas,Tavola,Beer Run,,1,,,,4,,,,1,1,,2,,,,,1,,,1,,,1,,,,,,5,,1,,,1,,,2,2,2,2,,,,1,,,,,,,,4,,,,,,,,,,,7,,,,,,,,,,,,,,,11,12,,,,,,,2,1,,3,,5,,
455.00,1,4,1,3,,Ate lunch served at a meeting twice,Christian's pizza,Bodo's,revolutionary soup,Continental divide,Sticks,1,1,,,,,,,1,6,3,6,6,6,6,,2,2,4,2,1,2,2,4,2,"Vegetarian options, local foods",3,2,2,1,2,2,3,3,3,,1,2,3,2,0,0,0,2,4,1,1,,,,,,5,,,,,,,,,,,,,,,1,,,,5,6,,8,,10,11,,,14,,16,,,1,,,,,,,
456.00,7,1,1,1,1,,Carrabas,Subway,Ruby Tuesday,Sticks,Victoria,1,,,,4,,,,1,6,3,6,6,6,6,,2,2,1,1,1,2,2,1,3,,3,4,2,4,2,1,4,1,3,,2,4,2,2,0,0,0,2,4,2,2,,,,,,5,,,Retired educator,,,,,,,,,,,,,,3,,,6,,8,,,11,,,,,16,,,1,,,,,,,
459.00,,5,1,2,1,,Chipotle,Bodos,Sticks,Little Johns,Subway,1,,,,4,,,,1,3,3,6,2,6,1,,1,2,1,3,1,2,2,1,3,,1,2,1,2,1,2,1,1,1,,1,1,1,1,,,,3,4,2,2,n/a,,,,,,,7,Student,,,,,,,,,,,,1,,,,5,,,,,,,,,,15,,,,3,1,2,3,4,5,6,
463.00,6,6,6,6,6,,Thai top 10,Mamas kitchen,Chick fil a,IHOP,Mikes,1,1,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,2,1,3,1,,,,1,1,1,1,,,,,4,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,
466.00,1,2,1,5,,,Panera,India K Raja,Thai Diner,Qdoba,Jason's Deli,1,1,,,,,,,1,1,1,6,6,6,6,,1,1,1,1,1,2,2,1,2,,3,2,3,1,1,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.00,1,2,1,5,1,,Christian's Pizza,Sticks,Cafe 88,Five Guys,Chipotle,1,1,,,,,,,1,5,6,6,6,6,6,,2,1,1,1,1,1,2,1,3,,3,1,2,,1,1,2,1,2,,2,2,1,2,0,0,0,1,2,2,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
478.00,,5,,,2,,Bonefish,sticks,bodos,outback,,1,1,,,,,,,1,6,6,,1,1,,,1,1,1,1,1,1,1,1,1,,4,1,2,1,1,1,3,1,,,1,3,2,2,,,1,2,4,2,1,,,,,,,,7,Dietitian,,,,,,,,,,,PVCC,1,,,,5,,,,,,,,,14,,16,,,3,1,,,4,,6,
481.00,1,2,1,5,1,,panera,sticks,chick fil a,subway,,1,1,,,,,,,1,3,1,1,1,6,6,,2,2,1,1,1,2,2,2,2,,3,3,3,2,2,3,3,2,3,,1,3,1,2,,2,,2,2,2,2,,,,,,,,7,lawn care sales,,2,,,,6,,,,10,,,,,,,,,,,,,,,14,15,,17,,3,1,2,,4,5,,
482.00,1,1,1,1,1,,Sticks,Sticks,Sticks,Sticks,Sticks,1,1,,,,,,Work there,1,5,5,5,5,5,5,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,1,2,2,2,2,,,1,4,1,2,,,,,,,,7,Gm,,,,,,,,8,9,10,,,,3,,,,,,9,,,,,14,,16,17,,5,1,2,,4,5,,
268.00,4,3,3,3,6,,Maggiano's,Plaza Azteca,Olive Garden,Sticks Kebob,,1,,,,,,6,Co-worker,1,3,1,1,2,6,6,,1,1,1,1,1,1,1,1,1,,2,2,1,1,2,1,1,1,1,,1,2,1,2,,2,,1,2,1,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,5,1,2,3,4,5,,
278.00,5,1,1,3,1,,O'Charlie's,Dairy Bar,,,,1,,,,4,,,,1,1,1,,,,,,2,2,1,1,1,1,1,1,2,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.00,6,1,1,3,,,Chipotle,Boar's Head Cafe,Sticks,Bodo's,Duner's,1,1,,,,,,,1,1,,1,1,,,,1,1,1,1,1,2,1,1,3,,2,2,3,1,3,3,3,3,1,,1,3,2,2,2,,,2,2,2,1,,,,,,,6,,,,,,,5,,,8,9,10,Martial Arts,1,,,,,,,8,,,,,,14,15,,17,Gym,2,1,,,4,5,6,
283.00,5,,1,2,,,Kebobs,Starbucks,Chick fil a,outback,,1,,,,4,,,,1,5,6,1,6,6,6,,2,2,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,,1,3,2,2,1,,,1,3,1,1,,,,,,,,7,,1,,,,5,,7,8,9,,,,,3,,5,,,,,,,,13,14,,16,,Crossfit,1,,,,,,,
293.00,,,5,,,,maharaja,Now and Zen,Bodos,afgan kebab palace,mas,1,1,,,,,,,2,,,,,,,,3,1,1,2,1,2,2,1,2,,4,3,3,3,3,3,4,3,3,,1,2,2,2,,,,1,4,1,1,,,,,,5,,,,,,,,,,,,,,,,,,,5,6,,,,10,,12,,14,,,,,2,1,,3,,,,
294.00,2,3,1,3,2,,Qdoba,CiCi's,Panera,Uno's,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,0,0,0,1,4,3,3,,,,,4,,,,Animal welfare,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Cooking,2,1,,,4,5,,
295.00,1,3,1,2,2,,Qdoba,Panera,Cici's Buffet,Unos,South of the Border,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,2,1,2,,,,,,,6,,Animal Welfare,,,,,,,,,,,0,1,,,,5,,,,,,,12,13,14,,,,,2,,2,3,4,5,,
302.00,1,5,1,3,1,,Chipotle,Take it Away,Panera,Sticks,Christian's,1,,,,4,,,,1,2,6,6,6,6,6,,2,2,2,1,1,2,2,2,4,,3,4,3,2,3,3,3,3,2,,1,3,3,2,0,0,0,1,3,2,1,,,,,,,,7,,,,,,,,,,,,,,,,,,6,,8,,10,11,,,14,15,,,,1,,,,,,,
307.00,3,3,1,3,1,,Sticks,Chinese,Vinnys,Outback,,1,,,,4,,,,1,3,1,1,1,6,6,,1,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,2,1,2,,,,2,4,2,1,,,,,,,,7,RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,4,5,,
312.00,3,4,1,2,2,,Sticks,College Inn,Basil,Lemongrass,,1,1,,,,,,,1,6,4,6,6,6,6,,1,1,1,1,1,2,3,1,2,,2,2,1,1,1,1,2,2,2,,1,2,1,2,,,,2,3,2,2,,,,,,,6,,Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,
316.00,2,1,1,5,1,,Chipole,Quordoba,Sticks,Chick fillet,Panera,1,1,,,,,,,1,3,,,,,,,1,2,4,4,1,2,2,2,3,,2,3,4,2,,3,2,2,3,,1,3,3,2,,U,2,3,4,2,3,,,,,,5,,,Counselor,,,,,,,,,,,Na,,,,,,6,,,,10,,,,14,15,16,,,3,,,3,,,,
321.00,2,4,1,3,2,,Sticks,Wendys,Henrys,Home,Home,1,1,,,,,,,1,2,6,6,6,6,6,,2,3,2,3,1,2,3,2,3,,2,3,3,3,3,3,3,2,3,,1,3,2,2,,1,4,2,4,2,4,,1,,,,,,,Systems Administrator,,,,,,,,,,,None,,,3,,,,,8,,,,,,,,,,Horseback Riding,2,1,,,,5,6,
325.00,1,6,1,2,1,,mcdonalds,chick fillet,taco bell cobbs,dominos,sticks,1,1,2,,,5,,,1,1,6,6,6,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,2,1,2,1,1,,1,4,2,2,,,,,,,,7,medical field,,2,,,,6,,8,,10,baseball,,,3,,,6,,,,,,,,,15,,17,"crafts, gym",2,1,2,3,4,5,6,coupon books
328.00,2,1,4,3,1,,Sticks,Cookout,Bellair Market,Panera,Chipotle,1,1,,,4,5,,,1,3,1,1,2,1,6,,2,2,2,2,1,2,2,2,2,,2,1,1,1,1,2,2,1,2,,1,2,2,1,0,0,0,1,4,2,2,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,11,12,,14,,16,,,1,,,,,,,
338.00,1,1,1,6,1,,panera bread,jersey mike's,moe's,chick fil-a,five guys,1,,,,4,,,,1,6,2,1,3,6,6,,1,2,2,2,1,1,2,1,2,,2,1,3,2,1,1,2,1,2,,2,3,3,2,0,0,0,1,4,1,2,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,2,,,,,5,,
351.00,2,4,1,4,1,,Raising canes,Popeyes,Sticks,Pizza Hut,,1,,,,,5,,,1,3,4,1,6,1,6,,3,2,1,2,1,1,1,1,3,,6,3,3,2,2,1,1,1,1,,1,3,2,1,,,1,2,4,2,2,,,,,,,,7,,,,,,,,,,,,,,,,,,,,8,,,,,,14,,,,Women ministry,5,1,,,,5,6,
352.00,2,6,2,3,1,,Sticks,royal indian,mas,equi es mexico,wendys,1,1,,,,,,,1,1,3,2,3,6,6,,1,1,1,1,1,2,1,1,2,,1,1,1,1,1,1,1,1,1,,1,2,1,1,,,,1,1,1,1,,,,,,5,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,
353.00,6,2,1,2,1,,Sticks,Archs,Subway,Whole Foods (cafe/salad bar),Panera,1,1,,,,,,,1,2,3,3,3,6,6,,2,3,2,1,1,2,2,2,3,,2,3,2,1,1,1,2,2,2,,1,1,1,1,,,,2,2,2,1,,,,,,5,,,Graduate Student,,,,,,,,,,,,,,,,5,6,,,,,,,,14,15,16,,,3,,,3,,5,,
360.00,1,1,1,3,4,,Mcdonalds,Cracker Barrel,Burger King,Taco Bell,Costco,1,1,,,,,,,2,,,,,,,,1,1,1,1,1,2,2,1,3,,1,1,3,3,1,3,2,1,3,,1,3,2,2,2,1,2,5,5,5,5,,1,,,,,,,,,,,,,,,,,,Hockey,,,,,,6,,,,,,,,,,,17,,2,1,,3,4,5,6,
363.00,,4,2,3,1,,Chipotle,UVa's Fine Arts Cafe,Other UVa Dining,Stix,,1,1,,,,,,,1,1,1,6,6,6,6,,2,2,2,2,1,1,2,1,1,Organic or local meat/produce,1,2,3,2,1,2,2,2,2,,1,2,1,1,0,0,0,2,4,1,1,,,,,,5,,,Health Educator,,,,,,,,,,,no children,,,,,,,,,,,,,,,,,,"Working out, couponing",1,,,,,,,
367.00,7,1,1,1,3,,Rev Soup,Boylan,Trinity,Starbucks,Panera,1,,,3,,,,,1,6,2,2,2,6,6,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,1,1,3,1,0,0,0,1,1,1,1,,,,,,,,7,student,,,,4,,,,,,,,1,,,,5,,,,,,11,12,,14,,,,,2,,,3,,,,
370.00,,3,,4,,,Panera,Qdoba,Chick-fil-a,McDonalds,,1,,2,,4,,,swim team promotion,1,1,,,,,,,1,3,1,2,1,2,2,2,2,,3,3,4,1,1,2,4,2,2,,2,3,3,2,1,1,,2,4,2,1,,1,,,,,,,,1,,,,5,,,,,10,,1,,,,,,,,,,,,,,15,,17,,4,1,,3,,5,,
374.00,1,2,2,2,5,,Panera,Sticks,Chipotle,Chick fil A,,1,1,,,,,,,1,6,5,2,4,6,6,,1,2,1,1,1,1,1,1,1,,1,2,3,1,2,1,1,1,2,,1,2,2,1,0,0,0,1,4,2,2,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
378.00,2,4,1,4,1,,Chipotle,Food for Thought,Panera,,,1,,,,4,,,,1,1,1,1,6,6,6,,2,2,3,1,1,2,2,1,2,,3,4,4,3,3,3,3,4,2,,1,2,3,2,3,,,1,4,1,1,,,,,,,,7,Psychologist,1,,,,,,,8,9,10,"Softball, basketball, gymnastics",1,,,,,,,,,10,11,,,,15,16,17,,2,,2,,4,5,,
389.00,7,1,1,1,1,,Stick's,Jimmy John's,Christian's Pizza,Bodos,el Puerto,1,,,,4,,,,1,6,1,6,1,6,6,,1,1,1,1,1,2,2,1,2,,1,3,4,2,1,2,1,1,1,,1,2,1,2,2,0,0,1,4,2,1,,,,,,,,7,sales  & marketing,,,,,,,,8,9,10,,,,,,,6,,,9,10,,,,,15,,17,,2,1,,,4,5,6,
390.00,3,2,,3,1,,Sticks,Chipotle,Guadalajara,Bonefish,Thai 99,1,1,,,,,,,1,1,1,,1,,,,2,2,1,2,1,1,2,1,2,,2,2,3,1,1,1,3,1,2,,2,3,3,2,2,2,,2,3,2,2,,,,,,,,7,,1,,,,,6,,,,,field hockey,1,,,,,,7,8,,,,,,14,15,,17,,1,,,,,,,
395.00,1,1,1,4,2,,Sticks,Cookout,McDonalds,,,1,,,,4,,,next door,1,1,6,6,6,6,6,,1,1,1,3,1,1,1,1,1,,1,1,3,1,1,1,1,1,1,,1,3,2,1,0,0,0,1,4,2,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,3,1,,,4,5,,
396.00,3,1,1,4,1,retired.....,Three Notched Grill,Stix,Brixx,Lime Leaf,Baja Bean,1,1,,,,,,,1,3,1,2,,6,6,,1,1,1,1,1,1,2,1,2,,4,3,2,3,3,3,3,3,3,,1,3,3,1,,,NONE,2,4,2,1,,,,,,,6,,flight attendant,,,,,,,,,,,,,,,4,,,,8,,,,12,,14,15,,,,1,,,,,,,
402.00,1,2,3,3,1,,Bodo's,Take It Away,Burger King,Sticks,,1,1,2,,4,,,,1,1,6,6,1,6,6,,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,2,2,1,1,,1,2,1,1,,,,1,3,1,2,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,13,14,,16,,,2,1,2,3,4,5,6,
407.00,1,1,3,5,2,,Sticks,Chickfila,Chipotle,Picola's Pizza,,1,,,,4,,,,1,5,5,5,5,6,6,,2,2,2,1,1,2,2,1,3,,2,2,4,1,1,2,2,1,2,,2,2,3,1,0,0,0,5,3,2,1,,,,,,,,7,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hockey/Floorball/Wiffleball,2,1,2,3,,5,,
408.00,6,1,1,2,2,,eppies,market st. market,sticks,baggbys,,1,1,,,,,,,1,2,1,1,1,1,6,,2,2,1,1,1,2,2,1,2,,2,3,3,1,2,2,2,3,2,,1,1,2,2,,,,1,4,1,1,,,,,,,,7,,,,,,,,,,,,,,,,,5,,,8,9,,11,12,,14,,,,,1,,,,,,,
411.00,5,2,1,2,1,,Panera,Noodles,Chick-fil-a,Sticks,Pierces,1,,,,4,,,,1,6,1,6,6,6,6,,1,1,1,1,1,1,1,1,1,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412.00,3,5,,2,,,Sticks,Wendys,Cook Out,Chipotle,Noodles and Co,1,,2,,,,,,1,2,6,6,1,6,6,,2,2,2,2,1,2,2,1,2,,3,2,3,1,1,1,1,1,,,1,3,3,2,,,,3,3,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,,,2,1,2,3,4,5,,
413.00,4,3,1,3,1,,Panera,Cafe caturra,Desserterie,Bakers crust,Sticks,1,,,,4,,,,1,1,1,6,6,6,6,,1,1,2,2,1,2,2,2,5,,4,1,1,1,1,1,1,1,1,,1,2,2,2,,,,1,2,2,2,,,,,4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,14,,16,,,2,1,2,3,4,5,,
416.00,7,3,1,3,1,,"Subway,Stick's,Lin Garden,Mekong",,,,,1,,2,,,,,,1,,1,,,,,,1,2,1,1,1,1,1,1,2,Strongly Prefer Healthy Menu Options. :D,1,1,3,1,1,3,3,3,6,,2,2,2,2,,,,1,4,2,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,"Working Out, Walking..",1,,,,,,,
420.00,2,2,1,3,1,,Stix,Little johns,Jimmy johns,,,1,1,,,,,,,1,4,3,3,3,6,6,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,3,1,1,1,,1,2,1,1,,,,1,2,1,1,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,14,15,,17,,2,,,,,5,,
424.00,1,5,1,2,1,,Sticks,Panera,Chipotle,Me Kong,Greek Grill,1,1,,,,,,,1,2,6,6,6,6,6,,2,1,1,1,1,2,2,1,2,Vegetarian options,3,1,1,1,1,1,3,1,2,,1,2,2,2,0,0,0,1,3,1,1,,,,,,,,7,scientist,,,,,,,,,,,,,,,,,6,,,,,,12,,14,,,,Dog walking,2,,,3,,,,
